"Cell_Index","UMIs_human"
"1822_Cell_Index535627",594
"1822_Cell_Index535653",760
"1822_Cell_Index535777",509
"1822_Cell_Index535822",546
"1822_Cell_Index535885",639
"1822_Cell_Index536008",845
"1822_Cell_Index536058",542
"1822_Cell_Index536445",608
"1822_Cell_Index536548",4588
"1822_Cell_Index536650",4259
"1822_Cell_Index536685",640
"1822_Cell_Index536690",546
"1822_Cell_Index536731",1011
"1822_Cell_Index536771",666
"1822_Cell_Index536793",5338
"1822_Cell_Index536946",5617
"1822_Cell_Index5370",9748
"1822_Cell_Index537004",1426
"1822_Cell_Index537210",643
"1822_Cell_Index537250",536
"1822_Cell_Index537271",6033
"1822_Cell_Index537359",532
"1822_Cell_Index537450",3992
"1822_Cell_Index537518",810
"1822_Cell_Index537533",804
"1822_Cell_Index537557",6579
"1822_Cell_Index537666",1915
"1822_Cell_Index537765",5128
"1822_Cell_Index537975",776
"1822_Cell_Index53813",12742
"1822_Cell_Index538170",522
"1822_Cell_Index538223",893
"1822_Cell_Index538257",625
"1822_Cell_Index538269",4100
"1822_Cell_Index538466",656
"1822_Cell_Index538703",817
"1822_Cell_Index538738",770
"1822_Cell_Index538762",514
"1822_Cell_Index538778",535
"1822_Cell_Index538875",1088
"1822_Cell_Index538913",3677
"1822_Cell_Index538931",671
"1822_Cell_Index538958",512
"1822_Cell_Index539093",1089
"1822_Cell_Index539243",605
"1822_Cell_Index539256",600
"1822_Cell_Index539297",731
"1822_Cell_Index539319",3035
"1822_Cell_Index53934",1103
"1822_Cell_Index539499",691
"1822_Cell_Index539519",667
"1822_Cell_Index539534",6212
"1822_Cell_Index539544",3749
"1822_Cell_Index539590",691
"1822_Cell_Index539622",5168
"1822_Cell_Index539656",839
"1822_Cell_Index539660",660
"1822_Cell_Index539728",541
"1822_Cell_Index539755",695
"1822_Cell_Index539776",3948
"1822_Cell_Index539969",570
"1822_Cell_Index540049",546
"1822_Cell_Index540196",535
"1822_Cell_Index540447",584
"1822_Cell_Index540471",5082
"1822_Cell_Index540544",930
"1822_Cell_Index540654",505
"1822_Cell_Index540821",5313
"1822_Cell_Index540831",594
"1822_Cell_Index541006",659
"1822_Cell_Index541115",5129
"1822_Cell_Index54114",658
"1822_Cell_Index541161",1871
"1822_Cell_Index541198",558
"1822_Cell_Index541356",6860
"1822_Cell_Index541487",699
"1822_Cell_Index541558",934
"1822_Cell_Index541595",3188
"1822_Cell_Index541643",5830
"1822_Cell_Index54166",671
"1822_Cell_Index54208",2864
"1822_Cell_Index542111",4323
"1822_Cell_Index542117",552
"1822_Cell_Index542130",714
"1822_Cell_Index542223",3245
"1822_Cell_Index542245",1037
"1822_Cell_Index54228",925
"1822_Cell_Index542451",6840
"1822_Cell_Index542567",7864
"1822_Cell_Index542599",1497
"1822_Cell_Index542665",786
"1822_Cell_Index542705",2502
"1822_Cell_Index54271",550
"1822_Cell_Index54281",590
"1822_Cell_Index542938",3315
"1822_Cell_Index542997",3483
"1822_Cell_Index54307",622
"1822_Cell_Index543181",1641
"1822_Cell_Index543239",593
"1822_Cell_Index543563",917
"1822_Cell_Index543564",580
"1822_Cell_Index543566",581
"1822_Cell_Index543582",7382
"1822_Cell_Index543648",1278
"1822_Cell_Index5437",4737
"1822_Cell_Index543749",4755
"1822_Cell_Index543914",857
"1822_Cell_Index543925",898
"1822_Cell_Index54395",602
"1822_Cell_Index544029",553
"1822_Cell_Index54406",668
"1822_Cell_Index544077",526
"1822_Cell_Index544123",3315
"1822_Cell_Index544312",537
"1822_Cell_Index544462",4604
"1822_Cell_Index544482",584
"1822_Cell_Index544600",3118
"1822_Cell_Index544604",1146
"1822_Cell_Index544641",3916
"1822_Cell_Index544677",531
"1822_Cell_Index544691",10303
"1822_Cell_Index544734",2976
"1822_Cell_Index544898",3432
"1822_Cell_Index544996",1808
"1822_Cell_Index545097",595
"1822_Cell_Index545134",501
"1822_Cell_Index545271",5617
"1822_Cell_Index545540",512
"1822_Cell_Index545582",639
"1822_Cell_Index545585",588
"1822_Cell_Index54563",642
"1822_Cell_Index546105",3968
"1822_Cell_Index546136",533
"1822_Cell_Index546182",4573
"1822_Cell_Index546261",823
"1822_Cell_Index546332",918
"1822_Cell_Index546413",1377
"1822_Cell_Index546424",605
"1822_Cell_Index546690",3543
"1822_Cell_Index546697",767
"1822_Cell_Index547073",4464
"1822_Cell_Index547117",582
"1822_Cell_Index547212",3695
"1822_Cell_Index547310",1508
"1822_Cell_Index547521",4289
"1822_Cell_Index547557",3268
"1822_Cell_Index547562",832
"1822_Cell_Index547565",607
"1822_Cell_Index547640",603
"1822_Cell_Index547674",5794
"1822_Cell_Index547774",565
"1822_Cell_Index547876",3056
"1822_Cell_Index547906",546
"1822_Cell_Index547970",3027
"1822_Cell_Index547981",530
"1822_Cell_Index548009",9795
"1822_Cell_Index548025",4861
"1822_Cell_Index548179",4853
"1822_Cell_Index548247",3857
"1822_Cell_Index548388",4262
"1822_Cell_Index548489",841
"1822_Cell_Index548606",4728
"1822_Cell_Index548693",688
"1822_Cell_Index548708",887
"1822_Cell_Index54873",534
"1822_Cell_Index548753",7061
"1822_Cell_Index54880",1812
"1822_Cell_Index548820",2558
"1822_Cell_Index548843",12219
"1822_Cell_Index548862",4110
"1822_Cell_Index548896",669
"1822_Cell_Index548989",610
"1822_Cell_Index548999",4302
"1822_Cell_Index549009",606
"1822_Cell_Index549040",607
"1822_Cell_Index549093",770
"1822_Cell_Index549099",4517
"1822_Cell_Index549303",3828
"1822_Cell_Index549555",916
"1822_Cell_Index549689",827
"1822_Cell_Index549877",1718
"1822_Cell_Index549880",6080
"1822_Cell_Index549979",3064
"1822_Cell_Index550021",532
"1822_Cell_Index550099",5199
"1822_Cell_Index550338",752
"1822_Cell_Index550344",633
"1822_Cell_Index550354",884
"1822_Cell_Index550363",1356
"1822_Cell_Index550475",515
"1822_Cell_Index550603",2916
"1822_Cell_Index550618",598
"1822_Cell_Index550630",643
"1822_Cell_Index550671",4291
"1822_Cell_Index550688",7110
"1822_Cell_Index550974",3006
"1822_Cell_Index550975",589
"1822_Cell_Index550980",6710
"1822_Cell_Index551428",8346
"1822_Cell_Index551432",671
"1822_Cell_Index551472",4185
"1822_Cell_Index551733",602
"1822_Cell_Index55179",879
"1822_Cell_Index551829",3722
"1822_Cell_Index551879",502
"1822_Cell_Index552035",3599
"1822_Cell_Index552248",4522
"1822_Cell_Index552335",1513
"1822_Cell_Index552457",3765
"1822_Cell_Index552477",3229
"1822_Cell_Index552644",772
"1822_Cell_Index553020",647
"1822_Cell_Index553035",1600
"1822_Cell_Index553046",3440
"1822_Cell_Index553188",1727
"1822_Cell_Index553199",5579
"1822_Cell_Index553260",2431
"1822_Cell_Index553325",528
"1822_Cell_Index55360",4417
"1822_Cell_Index553772",4471
"1822_Cell_Index55391",13112
"1822_Cell_Index553940",919
"1822_Cell_Index55417",829
"1822_Cell_Index554246",4562
"1822_Cell_Index554454",885
"1822_Cell_Index554604",1063
"1822_Cell_Index554729",713
"1822_Cell_Index554764",539
"1822_Cell_Index554861",4930
"1822_Cell_Index554880",608
"1822_Cell_Index554983",2489
"1822_Cell_Index555063",741
"1822_Cell_Index55507",11318
"1822_Cell_Index555126",881
"1822_Cell_Index555234",6801
"1822_Cell_Index55533",519
"1822_Cell_Index555390",2358
"1822_Cell_Index555411",649
"1822_Cell_Index555730",573
"1822_Cell_Index555918",4191
"1822_Cell_Index555924",641
"1822_Cell_Index555952",1495
"1822_Cell_Index556204",592
"1822_Cell_Index556234",6009
"1822_Cell_Index556293",10403
"1822_Cell_Index556334",7466
"1822_Cell_Index556350",534
"1822_Cell_Index556389",519
"1822_Cell_Index55650",1458
"1822_Cell_Index55653",2450
"1822_Cell_Index556601",1121
"1822_Cell_Index556722",2228
"1822_Cell_Index556755",520
"1822_Cell_Index556842",1000
"1822_Cell_Index55704",699
"1822_Cell_Index557105",8194
"1822_Cell_Index557111",525
"1822_Cell_Index557215",2702
"1822_Cell_Index557248",577
"1822_Cell_Index557269",661
"1822_Cell_Index557356",2475
"1822_Cell_Index557404",3059
"1822_Cell_Index557410",2009
"1822_Cell_Index557417",605
"1822_Cell_Index557569",3821
"1822_Cell_Index55773",3657
"1822_Cell_Index557810",724
"1822_Cell_Index557878",3728
"1822_Cell_Index558099",4755
"1822_Cell_Index558360",659
"1822_Cell_Index558380",531
"1822_Cell_Index558405",796
"1822_Cell_Index558434",505
"1822_Cell_Index558502",661
"1822_Cell_Index558513",18257
"1822_Cell_Index558590",3479
"1822_Cell_Index558606",780
"1822_Cell_Index558613",664
"1822_Cell_Index558643",3750
"1822_Cell_Index558805",9047
"1822_Cell_Index558975",578
"1822_Cell_Index559138",694
"1822_Cell_Index559170",703
"1822_Cell_Index559259",874
"1822_Cell_Index559295",5601
"1822_Cell_Index559409",5591
"1822_Cell_Index559516",599
"1822_Cell_Index559537",704
"1822_Cell_Index559699",539
"1822_Cell_Index559908",865
"1822_Cell_Index559934",4885
"1822_Cell_Index560078",805
"1822_Cell_Index560131",794
"1822_Cell_Index560164",5610
"1822_Cell_Index560251",544
"1822_Cell_Index560332",742
"1822_Cell_Index560340",582
"1822_Cell_Index560359",1023
"1822_Cell_Index560508",578
"1822_Cell_Index560606",4335
"1822_Cell_Index560619",683
"1822_Cell_Index560993",6119
"1822_Cell_Index561032",564
"1822_Cell_Index561097",7502
"1822_Cell_Index561478",15607
"1822_Cell_Index561721",822
"1822_Cell_Index561932",7816
"1822_Cell_Index562068",516
"1822_Cell_Index562086",674
"1822_Cell_Index562097",2314
"1822_Cell_Index562170",508
"1822_Cell_Index562255",1187
"1822_Cell_Index562319",718
"1822_Cell_Index562353",644
"1822_Cell_Index56239",535
"1822_Cell_Index562408",625
"1822_Cell_Index562473",503
"1822_Cell_Index562501",6947
"1822_Cell_Index562582",593
"1822_Cell_Index562846",723
"1822_Cell_Index562956",507
"1822_Cell_Index563435",5353
"1822_Cell_Index56356",1819
"1822_Cell_Index563620",565
"1822_Cell_Index563811",2910
"1822_Cell_Index563890",532
"1822_Cell_Index56405",1973
"1822_Cell_Index56409",7051
"1822_Cell_Index564251",7356
"1822_Cell_Index564288",3047
"1822_Cell_Index564320",6855
"1822_Cell_Index564323",902
"1822_Cell_Index564362",771
"1822_Cell_Index564373",643
"1822_Cell_Index564377",809
"1822_Cell_Index564624",602
"1822_Cell_Index564628",637
"1822_Cell_Index564785",501
"1822_Cell_Index564968",613
"1822_Cell_Index565065",629
"1822_Cell_Index565303",528
"1822_Cell_Index565530",16551
"1822_Cell_Index565607",562
"1822_Cell_Index565654",5454
"1822_Cell_Index56566",858
"1822_Cell_Index565754",536
"1822_Cell_Index565787",7134
"1822_Cell_Index565797",3514
"1822_Cell_Index565798",550
"1822_Cell_Index565870",705
"1822_Cell_Index565968",798
"1822_Cell_Index566029",502
"1822_Cell_Index566112",679
"1822_Cell_Index56618",4549
"1822_Cell_Index566266",594
"1822_Cell_Index566288",770
"1822_Cell_Index566487",3353
"1822_Cell_Index566608",591
"1822_Cell_Index566745",1902
"1822_Cell_Index56676",908
"1822_Cell_Index566774",591
"1822_Cell_Index566859",579
"1822_Cell_Index566884",6300
"1822_Cell_Index566907",1094
"1822_Cell_Index567124",803
"1822_Cell_Index567188",617
"1822_Cell_Index567313",563
"1822_Cell_Index567334",660
"1822_Cell_Index567470",584
"1822_Cell_Index567522",3243
"1822_Cell_Index567533",6882
"1822_Cell_Index567594",618
"1822_Cell_Index567679",560
"1822_Cell_Index567767",6750
"1822_Cell_Index567888",663
"1822_Cell_Index568162",813
"1822_Cell_Index568173",5914
"1822_Cell_Index568229",4596
"1822_Cell_Index568233",2591
"1822_Cell_Index568407",657
"1822_Cell_Index568412",671
"1822_Cell_Index56852",568
"1822_Cell_Index568673",1753
"1822_Cell_Index568771",1573
"1822_Cell_Index568960",514
"1822_Cell_Index568971",1480
"1822_Cell_Index569028",3268
"1822_Cell_Index569041",633
"1822_Cell_Index56911",4386
"1822_Cell_Index569212",6063
"1822_Cell_Index569268",509
"1822_Cell_Index569329",748
"1822_Cell_Index569331",2207
"1822_Cell_Index569511",596
"1822_Cell_Index569651",540
"1822_Cell_Index569819",3487
"1822_Cell_Index569884",5773
"1822_Cell_Index570031",772
"1822_Cell_Index570223",1607
"1822_Cell_Index570404",822
"1822_Cell_Index570627",572
"1822_Cell_Index57079",515
"1822_Cell_Index570903",556
"1822_Cell_Index570936",11116
"1822_Cell_Index570960",4059
"1822_Cell_Index571181",1155
"1822_Cell_Index571227",648
"1822_Cell_Index571286",653
"1822_Cell_Index571319",1398
"1822_Cell_Index571450",6741
"1822_Cell_Index571622",11471
"1822_Cell_Index571655",671
"1822_Cell_Index57168",1643
"1822_Cell_Index571719",545
"1822_Cell_Index571791",4428
"1822_Cell_Index571839",1469
"1822_Cell_Index571842",6560
"1822_Cell_Index571854",4422
"1822_Cell_Index571914",546
"1822_Cell_Index571941",673
"1822_Cell_Index572078",3356
"1822_Cell_Index572105",704
"1822_Cell_Index572189",917
"1822_Cell_Index572194",533
"1822_Cell_Index572322",568
"1822_Cell_Index572375",4463
"1822_Cell_Index5724",745
"1822_Cell_Index572440",7981
"1822_Cell_Index572494",577
"1822_Cell_Index572697",570
"1822_Cell_Index572770",661
"1822_Cell_Index572802",4822
"1822_Cell_Index572803",4620
"1822_Cell_Index572821",3841
"1822_Cell_Index573186",3834
"1822_Cell_Index573289",669
"1822_Cell_Index573388",3915
"1822_Cell_Index573633",2470
"1822_Cell_Index573690",515
"1822_Cell_Index573835",611
"1822_Cell_Index573858",535
"1822_Cell_Index574047",2242
"1822_Cell_Index574058",590
"1822_Cell_Index574073",922
"1822_Cell_Index574136",1274
"1822_Cell_Index574172",669
"1822_Cell_Index574342",944
"1822_Cell_Index574535",6757
"1822_Cell_Index57470",897
"1822_Cell_Index574938",618
"1822_Cell_Index575078",2892
"1822_Cell_Index575088",11160
"1822_Cell_Index575136",1261
"1822_Cell_Index575143",695
"1822_Cell_Index575222",513
"1822_Cell_Index575251",531
"1822_Cell_Index575394",650
"1822_Cell_Index575463",3006
"1822_Cell_Index575494",666
"1822_Cell_Index575665",3232
"1822_Cell_Index575720",5207
"1822_Cell_Index575739",5566
"1822_Cell_Index575748",4573
"1822_Cell_Index575752",8477
"1822_Cell_Index575764",3742
"1822_Cell_Index575974",3432
"1822_Cell_Index575983",9486
"1822_Cell_Index576021",782
"1822_Cell_Index576165",539
"1822_Cell_Index576247",930
"1822_Cell_Index576331",690
"1822_Cell_Index576493",4884
"1822_Cell_Index576603",965
"1822_Cell_Index576622",653
"1822_Cell_Index576649",2761
"1822_Cell_Index576793",1386
"1822_Cell_Index576880",3833
"1822_Cell_Index576888",3006
"1822_Cell_Index577058",556
"1822_Cell_Index577132",3598
"1822_Cell_Index577276",940
"1822_Cell_Index57736",1167
"1822_Cell_Index577391",586
"1822_Cell_Index577437",591
"1822_Cell_Index577438",796
"1822_Cell_Index577788",8610
"1822_Cell_Index577841",2841
"1822_Cell_Index57791",4583
"1822_Cell_Index577987",666
"1822_Cell_Index578026",778
"1822_Cell_Index57804",567
"1822_Cell_Index57811",798
"1822_Cell_Index578196",584
"1822_Cell_Index578259",682
"1822_Cell_Index57829",790
"1822_Cell_Index578313",3067
"1822_Cell_Index578314",588
"1822_Cell_Index578328",6148
"1822_Cell_Index57837",5384
"1822_Cell_Index578509",2138
"1822_Cell_Index578583",769
"1822_Cell_Index578665",5953
"1822_Cell_Index578815",605
"1822_Cell_Index578829",1012
"1822_Cell_Index579093",1655
"1822_Cell_Index579094",624
"1822_Cell_Index579098",884
"1822_Cell_Index579258",6568
"1822_Cell_Index579442",613
"1822_Cell_Index579633",4298
"1822_Cell_Index579786",4372
"1822_Cell_Index579820",644
"1822_Cell_Index579944",788
"1822_Cell_Index580008",2685
"1822_Cell_Index580019",6784
"1822_Cell_Index580045",3946
"1822_Cell_Index58022",650
"1822_Cell_Index580270",941
"1822_Cell_Index580475",565
"1822_Cell_Index58051",586
"1822_Cell_Index580656",5085
"1822_Cell_Index580715",596
"1822_Cell_Index580758",555
"1822_Cell_Index580770",547
"1822_Cell_Index580814",517
"1822_Cell_Index580957",526
"1822_Cell_Index580974",536
"1822_Cell_Index581175",654
"1822_Cell_Index581178",1257
"1822_Cell_Index581378",604
"1822_Cell_Index58143",4169
"1822_Cell_Index581457",1116
"1822_Cell_Index5815",689
"1822_Cell_Index581579",5202
"1822_Cell_Index581732",789
"1822_Cell_Index581745",508
"1822_Cell_Index581905",1237
"1822_Cell_Index582020",3736
"1822_Cell_Index582190",12551
"1822_Cell_Index582248",2351
"1822_Cell_Index582311",662
"1822_Cell_Index582432",1287
"1822_Cell_Index582478",2114
"1822_Cell_Index58251",685
"1822_Cell_Index582586",800
"1822_Cell_Index582616",10160
"1822_Cell_Index582673",2791
"1822_Cell_Index583046",5380
"1822_Cell_Index583124",839
"1822_Cell_Index583201",7079
"1822_Cell_Index583208",904
"1822_Cell_Index583313",700
"1822_Cell_Index58334",1491
"1822_Cell_Index583546",3596
"1822_Cell_Index583590",716
"1822_Cell_Index583714",569
"1822_Cell_Index583781",649
"1822_Cell_Index583880",1845
"1822_Cell_Index583899",3173
"1822_Cell_Index583923",544
"1822_Cell_Index583965",771
"1822_Cell_Index58401",2073
"1822_Cell_Index584045",5430
"1822_Cell_Index584135",9358
"1822_Cell_Index584218",4339
"1822_Cell_Index58427",557
"1822_Cell_Index584501",953
"1822_Cell_Index584563",558
"1822_Cell_Index584581",1140
"1822_Cell_Index584638",548
"1822_Cell_Index58489",536
"1822_Cell_Index585134",1120
"1822_Cell_Index585138",3259
"1822_Cell_Index58514",6450
"1822_Cell_Index585185",5760
"1822_Cell_Index585249",752
"1822_Cell_Index585282",624
"1822_Cell_Index585355",524
"1822_Cell_Index585363",2572
"1822_Cell_Index5854",691
"1822_Cell_Index585482",1941
"1822_Cell_Index5855",25623
"1822_Cell_Index585542",4253
"1822_Cell_Index585572",3051
"1822_Cell_Index585595",1286
"1822_Cell_Index58561",4351
"1822_Cell_Index585667",2051
"1822_Cell_Index585868",550
"1822_Cell_Index585898",580
"1822_Cell_Index585899",1296
"1822_Cell_Index585941",7443
"1822_Cell_Index585966",525
"1822_Cell_Index586084",1521
"1822_Cell_Index586393",1751
"1822_Cell_Index586482",687
"1822_Cell_Index586527",3811
"1822_Cell_Index58665",2298
"1822_Cell_Index586720",628
"1822_Cell_Index586735",3983
"1822_Cell_Index586757",1520
"1822_Cell_Index586775",539
"1822_Cell_Index586846",728
"1822_Cell_Index586916",5068
"1822_Cell_Index58718",735
"1822_Cell_Index587187",793
"1822_Cell_Index5872",3298
"1822_Cell_Index587208",783
"1822_Cell_Index587343",593
"1822_Cell_Index587395",696
"1822_Cell_Index587551",2917
"1822_Cell_Index587579",598
"1822_Cell_Index587692",6135
"1822_Cell_Index587709",3031
"1822_Cell_Index587714",7190
"1822_Cell_Index587876",865
"1822_Cell_Index58793",2844
"1822_Cell_Index588039",1138
"1822_Cell_Index588154",4817
"1822_Cell_Index588306",525
"1822_Cell_Index588379",809
"1822_Cell_Index588465",10356
"1822_Cell_Index588474",4750
"1822_Cell_Index588596",4631
"1822_Cell_Index588634",1390
"1822_Cell_Index588750",1191
"1822_Cell_Index588830",535
"1822_Cell_Index588931",598
"1822_Cell_Index588990",535
"1822_Cell_Index589053",718
"1822_Cell_Index589200",563
"1822_Cell_Index589270",5996
"1822_Cell_Index589451",4432
"1822_Cell_Index589491",636
"1822_Cell_Index589539",6760
"1822_Cell_Index589562",4090
"1822_Cell_Index589615",9111
"1822_Cell_Index589742",744
"1822_Cell_Index589928",522
"1822_Cell_Index589969",5482
"1822_Cell_Index589998",1985
"1822_Cell_Index590117",633
"1822_Cell_Index59024",602
"1822_Cell_Index590288",4577
"1822_Cell_Index590336",612
"1822_Cell_Index590352",1253
"1822_Cell_Index590389",1710
"1822_Cell_Index590562",620
"1822_Cell_Index590603",7161
"1822_Cell_Index590621",1284
"1822_Cell_Index590623",5796
"1822_Cell_Index590654",772
"1822_Cell_Index590684",7167
"1822_Cell_Index590705",549
"1822_Cell_Index590771",3831
"1822_Cell_Index590828",569
"1822_Cell_Index590835",1087
"1822_Cell_Index591012",709
"1822_Cell_Index591030",637
"1822_Cell_Index591215",578
"1822_Cell_Index591225",570
"1822_Cell_Index59149",2305
"1822_Cell_Index591764",4225
"1822_Cell_Index592121",5951
"1822_Cell_Index592189",3044
"1822_Cell_Index59224",6731
"1822_Cell_Index592273",705
"1822_Cell_Index592383",825
"1822_Cell_Index592439",743
"1822_Cell_Index592508",2446
"1822_Cell_Index592522",630
"1822_Cell_Index59255",1831
"1822_Cell_Index592762",669
"1822_Cell_Index59277",736
"1822_Cell_Index592841",780
"1822_Cell_Index592849",3939
"1822_Cell_Index59291",603
"1822_Cell_Index592938",528
"1822_Cell_Index593080",654
"1822_Cell_Index593161",659
"1822_Cell_Index59317",2698
"1822_Cell_Index593217",1118
"1822_Cell_Index593247",862
"1822_Cell_Index593292",2813
